"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","DATBEO","TYPE","DESIGN","Code_Service","Service_Mvt","COMPT","DAF","DP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"1955","1690","Dépenses","Dépenses","Dépenses","0","22677450","Vingt deux millions six cent soixante  dix-sept mille quatre cent cinquante francs congolais","Achat carburant charroi","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","293532115,52","293532115,52","270854665,52","270854665,52","30/12/1899 11:54:13","","","","0","604210","FEVRIER","2023","FEVRIER/2023","","7671","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1956","1691","Dépenses","Dépenses","Dépenses","0","6000000","Six millions de francs congolais","Achat fournitures de bureaux","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","270854665,52","270854665,52","264854665,52","264854665,52","30/12/1899 11:55:40","","","","0","604710","FEVRIER","2023","FEVRIER/2023","","7672","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1957","1692","Dépenses","Dépenses","Dépenses","0","220000","Deux cent vingt mille francs congolais","Frais d'approvisionnement frigo SDRF","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","264854665,52","264854665,52","264634665,52","264634665,52","30/12/1899 11:57:17","","","","0","604130","FEVRIER","2023","FEVRIER/2023","","7673","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1958","1693","Dépenses","Dépenses","Dépenses","0","275000","Deux cent soixante  quinze mille francs congolais","Achat carburant groupe électrogène/KV","13/02/2023 00:00:00","2023/02/13","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","264634665,52","264634665,52","264359665,52","264359665,52","30/12/1899 13:09:40","","","","0","604210","FEVRIER","2023","FEVRIER/2023","","7652","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1959","1694","Dépenses","Dépenses","Dépenses","0","150000","Cent cinquante mille francs congolais","Frais d'intervention bancaire, retrait fonds","13/02/2023 00:00:00","2023/02/13","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","264359665,52","264359665,52","264209665,52","264209665,52","30/12/1899 13:10:36","","","","0","631000","FEVRIER","2023","FEVRIER/2023","","7653","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1960","1695","Dépenses","Dépenses","Dépenses","0","3500000","Trois millions cinq cent mille francs congolais","Communication aux s/directions 30/01-10/02/23","13/02/2023 00:00:00","2023/02/13","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","264209665,52","264209665,52","260709665,52","260709665,52","30/12/1899 13:11:41","","","","0","628100","FEVRIER","2023","FEVRIER/2023","","7654","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1961","1696","Dépenses","Dépenses","Dépenses","0","1317000","Un million trois cent dix-sept mille francs congolais","Entretien pompe d'inject.réparat.,achat pces  5596","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","260709665,52","260709665,52","259392665,52","259392665,52","30/12/1899 13:14:30","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7674","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1962","1697","Dépenses","Dépenses","Dépenses","0","25000","Vingt cinq mille francs congolais","Frais de nettoyage jeep 5598","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","259392665,52","259392665,52","259367665,52","259367665,52","30/12/1899 13:16:20","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7675","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2012","1747","Dépenses","Dépenses","Dépenses","0","289800","Deux cent quatre-vingt neuf mille huit cent neuf francs congolais","Frais médicaux Nsenga Ilunga","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","206045514,51","206045514,51","205755714,51","205755714,51","30/12/1899 09:06:26","","","","0","632831","FEVRIER","2023","FEVRIER/2023","","7726","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2013","1748","Dépenses","Dépenses","Dépenses","0","1100000","Un million cent mille francs congolais","Emprunt financier Kavwalemba ","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","205755714,51","205755714,51","204655714,51","204655714,51","30/12/1899 13:27:02","","","","0","659800","FEVRIER","2023","FEVRIER/2023","","7727","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2014","1749","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service Lumumba","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","204655714,51","204655714,51","204640714,51","204640714,51","30/12/1899 13:29:28","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7728","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2015","1750","Dépenses","Dépenses","Dépenses","0","120000","Cent vingt mille francs congolais","Frais de nettoyage de 02 bus tata","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","204640714,51","204640714,51","204520714,51","204520714,51","30/12/1899 13:30:18","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7729","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2016","1751","Dépenses","Dépenses","Dépenses","0","14250153,5","Quatorze millions deux cent cinquante mille cent cinquante trois et cinquante centime francs congolais","Prime PV CX n°04/23 P/C Motema Pascal","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","204520714,51","204520714,51","190270561,51","190270561,51","30/12/1899 13:32:07","","","","0","632540B","FEVRIER","2023","FEVRIER/2023","","7730","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2017","1752","Dépenses","Dépenses","Dépenses","0","264000","Deux cent soixante quatre mille francs congolais","Achat disque roue avant,2 rotules suspension avant 8236","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","190270561,51","190270561,51","190006561,51","190006561,51","30/12/1899 13:34:09","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7731","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2018","1753","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service Basolua","15/02/2023 00:00:00","2023/02/15","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","190006561,51","190006561,51","189991561,51","189991561,51","30/12/1899 13:34:50","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7732","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2019","1754","Dépenses","Dépenses","Dépenses","0","3992469,5","Trois millions neuf cent quatre-vingt  douze mille quatre cent soixante neuf et cinquante centime francs congolais","Prime CX PV n°05/23 P/C Ibrahim Mohammed","16/02/2023 00:00:00","2023/02/16","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","189991561,51","189991561,51","185999092,01","185999092,01","30/12/1899 13:36:51","","","","0","632540B","FEVRIER","2023","FEVRIER/2023","","7733","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2020","1755","Dépenses","Dépenses","Dépenses","0","2237900","Deux millions deux cent trente sept mille neuf cent sept francs congolais","Frais médicaux Tshiama 2eme tranche","16/02/2023 00:00:00","2023/02/16","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","185999092,01","185999092,01","183761192,01","183761192,01","30/12/1899 08:53:52","","","","0","632831","FEVRIER","2023","FEVRIER/2023","","7734","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2030","1765","Dépenses","Dépenses","Dépenses","0","748000","Sept cent quarante huit mille francs congolais","Frais d'abonnement CANAL +","17/02/2023 00:00:00","2023/02/17","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178502967,43","178502967,43","177754967,43","177754967,43","30/12/1899 09:09:36","","","","0","626530","FEVRIER","2023","FEVRIER/2023","","7745","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2031","1766","Dépenses","Dépenses","Dépenses","0","350000","Trois cent cinquante mille francs congolais","Achat 1 table copieur","17/02/2023 00:00:00","2023/02/17","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","177754967,43","177754967,43","177404967,43","177404967,43","30/12/1899 09:11:07","","","","0","604710","FEVRIER","2023","FEVRIER/2023","","7743","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2032","1767","Dépenses","Dépenses","Dépenses","0","462000","Quatre cent soixante deux mille francs congolais","Fabrication 03 cachets bureau TCPK","17/02/2023 00:00:00","2023/02/17","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","177404967,43","177404967,43","176942967,43","176942967,43","30/12/1899 09:14:06","","","","0","604710","FEVRIER","2023","FEVRIER/2023","","7746","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2033","1768","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Courses de service Kangala","17/02/2023 00:00:00","2023/02/17","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176942967,43","176942967,43","176932967,43","176932967,43","30/12/1899 09:15:11","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7747","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2034","1769","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service du comptable","17/02/2023 00:00:00","2023/02/17","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176932967,43","176932967,43","176917967,43","176917967,43","30/12/1899 09:16:02","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7748","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2035","1770","Dépenses","Dépenses","Dépenses","0","912000","Neuf cent douze mille francs congolais","Achat équipment réseau pr rétablir la connexion KV","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176917967,43","176917967,43","176005967,43","176005967,43","30/12/1899 10:19:14","","","","0","626530","FEVRIER","2023","FEVRIER/2023","","7749","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2036","1771","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Courses de service Massamba","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176005967,43","176005967,43","175995967,43","175995967,43","30/12/1899 10:20:01","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7750","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2037","1772","Dépenses","Dépenses","Dépenses","0","25000","Vingt cinq mille francs congolais","Achat câble électrique bureau syndical","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175995967,43","175995967,43","175970967,43","175970967,43","30/12/1899 10:21:26","","","","0","605200","FEVRIER","2023","FEVRIER/2023","","1251","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2038","1773","Dépenses","Dépenses","Dépenses","0","1450000","Un million quatre cent cinquante mille francs congolais","Achat carburant charroi","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175970967,43","175970967,43","174520967,43","174520967,43","30/12/1899 10:38:42","","","","0","604210","FEVRIER","2023","FEVRIER/2023","","1252","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2075","1810","Dépenses","Dépenses","Dépenses","0","900600","Neuf cent mille six cent francs congolais","Frais de rafraichissement peinture bureau SDBLF ","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","136012267,43","136012267,43","135111667,43","135111667,43","30/12/1899 12:32:31","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1289","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2076","1811","Dépenses","Dépenses","Dépenses","0","979400","Neuf cent soixante  dix-neuf mille quatre cent francs congolais","Achat parabrises pour la jeep","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","135111667,43","135111667,43","134132267,43","134132267,43","30/12/1899 12:33:39","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1290","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2077","1812","Dépenses","Dépenses","Dépenses","0","220000","Deux cent vingt mille francs congolais","Frais d'impression cartes de visites SDBLF","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","134132267,43","134132267,43","133912267,43","133912267,43","30/12/1899 12:34:34","","","","0","632860","FEVRIER","2023","FEVRIER/2023","","1291","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2078","1813","Dépenses","Dépenses","Dépenses","0","205000","Deux cent cinq mille francs congolais","Achat couverts de tables","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","133912267,43","133912267,43","133707267,43","133707267,43","30/12/1899 12:35:32","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1292","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2079","1814","Dépenses","Dépenses","Dépenses","0","523800","Cinq cent vingt trois mille huit cent trois francs congolais","Frais médicaux enfant agent Kwale","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","133707267,43","133707267,43","133183467,43","133183467,43","30/12/1899 13:15:28","","","","0","632831","FEVRIER","2023","FEVRIER/2023","","1293","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2080","1815","Dépenses","Dépenses","Dépenses","0","2000000","Deux millions de francs congolais","Déplacement, communication à l'IAJCX","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","133183467,43","133183467,43","131183467,43","131183467,43","30/12/1899 13:16:35","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","1294","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2081","1816","Dépenses","Dépenses","Dépenses","0","1119000","Un million cent dix-neuf mille francs congolais","Réparation du système turbo d'alimentation 5596","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","131183467,43","131183467,43","130064467,43","130064467,43","30/12/1899 13:18:11","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1295","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2082","1817","Dépenses","Dépenses","Dépenses","0","3925600","Trois millions neuf cent vingt cinq mille six cent cinq francs congolais","Frais de fabircation étagères ","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","130064467,43","130064467,43","126138867,43","126138867,43","30/12/1899 13:19:08","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1296","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2083","1818","Dépenses","Dépenses","Dépenses","0","2640000","Deux millions six cent quarante mille francs congolais","Achat extincteurs ","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","126138867,43","126138867,43","123498867,43","123498867,43","30/12/1899 13:20:00","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1297","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1978","1713","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Courses de service Balenga","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","242523463,51","242523463,51","242423463,51","242423463,51","30/12/1899 14:09:33","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7692","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1979","1714","Dépenses","Dépenses","Dépenses","0","1200000","Un million deux cent mille francs congolais","Achat produits d'entretien","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","242423463,51","242423463,51","241223463,51","241223463,51","30/12/1899 14:41:39","","","","0","604300","FEVRIER","2023","FEVRIER/2023","","7693","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1980","1715","Dépenses","Dépenses","Dépenses","0","1596000","Un million cinq cent quatre-vingt  seize mille francs congolais","Achat pneus 750R16 jeep 5598","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","241223463,51","241223463,51","239627463,51","239627463,51","30/12/1899 14:42:40","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7694","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1981","1716","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Courses de service Muhindo","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239627463,51","239627463,51","239617463,51","239617463,51","30/12/1899 14:43:31","","","","0","618120","FEVRIER","2023","FEVRIER/2023","","7695","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1982","1717","Dépenses","Dépenses","Dépenses","0","220000","Deux cent vingt mille francs congolais","Frais d'approvisionnement frigo SDBLF","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239617463,51","239617463,51","239397463,51","239397463,51","30/12/1899 14:44:39","","","","0","604130","FEVRIER","2023","FEVRIER/2023","","7696","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1983","1718","Dépenses","Dépenses","Dépenses","0","504000","Cinq cent quatre mille francs congolais","Frais funéraire Museme Bora","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239397463,51","239397463,51","238893463,51","238893463,51","30/12/1899 14:46:00","","","","0","668340","FEVRIER","2023","FEVRIER/2023","","7697","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2099","1834","Dépenses","Dépenses","Dépenses","0","1990600","Un million neuf cent quatre-vingt  dix mille six cent francs congolais","Achat matériels de plomberies","13/02/2023 00:00:00","2023/02/13","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","106495767,43","106495767,43","104505167,43","104505167,43","30/12/1899 08:10:06","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7662","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2100","1835","Dépenses","Dépenses","Dépenses","0","180000","Cent quatre-vingt mille francs congolais","Achat matériels électriques","13/02/2023 00:00:00","2023/02/13","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","104505167,43","104505167,43","104325167,43","104325167,43","30/12/1899 08:11:11","","","","0","605200","FEVRIER","2023","FEVRIER/2023","","7663","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2039","1774","Dépenses","Dépenses","Dépenses","0","1770000","Un million sept cent soixante  dix mille francs congolais","Achat pièces de rechanges 8236","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","174520967,43","174520967,43","172750967,43","172750967,43","30/12/1899 10:39:39","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1253","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2040","1775","Dépenses","Dépenses","Dépenses","0","186000","Cent quatre-vingt six mille francs congolais","Achat chambres à air ","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172750967,43","172750967,43","172564967,43","172564967,43","30/12/1899 10:40:35","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1254","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2041","1776","Dépenses","Dépenses","Dépenses","0","450000","Quatre cent cinquante mille francs congolais","Achat ouvrages en plastiques","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172564967,43","172564967,43","172114967,43","172114967,43","30/12/1899 10:42:10","","","","0","659800","FEVRIER","2023","FEVRIER/2023","","1255","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
